name,cloth,caption,PSNR,SSIM,LPIPS,CLIPScore
01517_00.jpg,09345_00.jpg,a photo of a person wearing the target garment,17.471742885574194,0.7696428894996643,0.24804580211639404,0.27631986141204834
06392_00.jpg,10665_00.jpg,a photo of a person wearing the target garment,14.432075136084716,0.7177653312683105,0.2317674160003662,0.28630682826042175
11504_00.jpg,01615_00.jpg,a photo of a person wearing the target garment,15.139278053528285,0.7340404391288757,0.2589731216430664,0.28326570987701416
07968_00.jpg,13140_00.jpg,a photo of a person wearing the target garment,17.65061424083392,0.7556438446044922,0.16627779603004456,0.2616390585899353
09895_00.jpg,04452_00.jpg,a photo of a person wearing the target garment,18.886560369786732,0.7240932583808899,0.1863650679588318,0.27987632155418396
13723_00.jpg,07235_00.jpg,a photo of a person wearing the target garment,16.41928567818472,0.6765501499176025,0.20263272523880005,0.2603669762611389
12178_00.jpg,07180_00.jpg,a photo of a person wearing the target garment,18.69510135796258,0.7238710522651672,0.18137039244174957,0.2654152512550354
14096_00.jpg,11372_00.jpg,a photo of a person wearing the target garment,18.91054103676525,0.584794282913208,0.23195134103298187,0.2744958996772766
00259_00.jpg,01689_00.jpg,a photo of a person wearing the target garment,13.714322040419171,0.6902887225151062,0.18862676620483398,0.30309444665908813
06543_00.jpg,00981_00.jpg,a photo of a person wearing the target garment,14.926609725556649,0.6402501463890076,0.2593700885772705,0.2632502615451813
00291_00.jpg,06504_00.jpg,a photo of a person wearing the target garment,14.82234041541574,0.6817519068717957,0.2622438073158264,0.2682538628578186
13196_00.jpg,09659_00.jpg,a photo of a person wearing the target garment,16.211977989654084,0.6959835886955261,0.20858192443847656,0.2843910753726959
10090_00.jpg,00121_00.jpg,a photo of a person wearing the target garment,16.488135245300025,0.6005182266235352,0.21298737823963165,0.2784471809864044
12736_00.jpg,11551_00.jpg,a photo of a person wearing the target garment,17.53649658514902,0.6355600953102112,0.23490144312381744,0.25388213992118835
14473_00.jpg,03112_00.jpg,a photo of a person wearing the target garment,14.225518250775242,0.760434627532959,0.1388644129037857,0.28603848814964294
10414_00.jpg,06101_00.jpg,a photo of a person wearing the target garment,15.405635519680951,0.5551565289497375,0.29185011982917786,0.2668817639350891
14415_00.jpg,01554_00.jpg,a photo of a person wearing the target garment,16.018494389973856,0.6659119725227356,0.24385905265808105,0.26789093017578125
03283_00.jpg,09500_00.jpg,a photo of a person wearing the target garment,16.66814454005156,0.7751064896583557,0.24852284789085388,0.28823569416999817
07706_00.jpg,10116_00.jpg,a photo of a person wearing the target garment,15.683339252704444,0.8002405166625977,0.1306399405002594,0.28230851888656616
00877_00.jpg,11659_00.jpg,a photo of a person wearing the target garment,15.045818421336783,0.7621841430664062,0.2878890335559845,0.28090807795524597
